data_point_id,citation,title,doi,herbivore_type,study_notes,data_notes,design_notes,land_use_history_notes,management_notes,experimental_mechanism,experiment_timing,site_size_ha,site_number,treatment_size_m2,treatment_number,plot_size_m2,plot_number,subplot_size_m2,subplot_number,final_measure_scale,continent,latitude,longitude,coord_quality,site_name,introduced_herbivores,herbivore_manipulation_notes,density_notes,density_high_megafauna,density_low_megafauna,animal_density_units,areal_density_units,years_since_introduction,years_since_treatment,treatment_duration_days,time_series_clean,data_year,impact_mechanism,response_highest_level,response_sphere,species_class,species_level,species_or_group,response,unit,mean_type,error_type,fig_num,fig_notes,raw_mean_high_megafauna,error_high_megafauna,n_high_megafauna,raw_mean_low_megafauna,error_low_megafauna,n_low_megafauna,plot_covariate,digitization_notes,initially_entered_by,eco_response,total_biomass_kg_ha,cwm_mass_kg,max_species_mass_kg,metabolic_biomass_ha,vi_rom,yi_rom,vi_smd,yi_smd,vi_smdh,yi_smdh,n_citations
dp_156,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,18,1,180000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.1878,15.861,"",HRK,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.17 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground dry biomass,g/m2,mean,SD,"","",75,6,4,148,29,4,"","",JT,plant_biomass,51,300,300,12.2543382120872,0.0111987034331629,-0.679724160227805,1.07308953367065,-3.02810708838549,2.07459021828501,-3.02810708838549,5
dp_157,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,100,1,1000000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.237,14.889,"",MBV,Equus caballus; Bos taurus,"Introduced 3/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.25 Equus caballus; 0.09 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",410,60,4,502,226,4,"","",JT,plant_biomass,142.5,419.117647058824,750,30.9195633007696,0.0560237866161931,-0.202442959993376,0.51460008116045,-0.483323182319245,0.700810829689542,-0.483323182319245,5
dp_158,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,250,1,2500000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.279,14.882,"",MTR,Equus caballus; Bison bonasus; Bos taurus,"Introduced 12/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.16 Equus caballus; 0.12 Bison bonasus; 0.02 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",260,38,4,407,16,4,"","",JT,plant_biomass,123,410,750,27.0882783257467,0.00572659579510836,-0.448131554427067,1.6988424105526,-4.3796664905951,3.04573638273401,-4.3796664905951,5
dp_159,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,30,1,300000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,49.664,13.317,"",DOB,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.2 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",821,109,4,708,198,4,"","",JT,plant_biomass,60,300,300,14.4168684848085,0.023959202150892,0.148079015758708,0.52357435609746,0.614157713913426,0.707090980931396,0.614157713913426,5
dp_160,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,35,1,350000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,48.81,15.992,"",HAV,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.23 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",228,17,4,274,76,4,"","",JT,plant_biomass,69,300,300,16.5793987575298,0.0206236937623532,-0.183782477433629,0.53290494796079,-0.72558884181928,0.74644933939643,-0.72558884181928,5
dp_161,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,29,1,290000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,48.845,15.971,"",MAS,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.31 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",228,91,4,347,5,4,"","",JT,plant_biomass,93,300,300,22.3461461514532,0.0398766601893463,-0.419979150992418,0.660797149699857,-1.60398079639306,1.09288561421206,-1.60398079639306,5
dp_162,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,18,1,180000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.1878,15.861,"",HRK,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.17 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,biomass,vegetation,plants,higher_level,all plants,Aboveground fresh biomass,g/m2,mean,SD,"","",213,57,4,508,84,4,"","",JT,plant_biomass,51,300,300,12.2543382120872,0.0247387074817792,-0.869189281869057,1.29647543537353,-3.5698188982043,1.87357145321311,-3.5698188982043,5
dp_163,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,100,1,1000000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.237,14.889,"",MBV,Equus caballus; Bos taurus,"Introduced 3/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.25 Equus caballus; 0.09 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",432,2.5,4,430,6.2,4,"","",JT,plant_c,142.5,419.117647058824,750,30.9195633007696,6.03464894386429e-05,0.0046403795565023,0.508441623660842,0.367513235916022,0.683761803439086,0.367513235916022,2
dp_164,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,250,1,2500000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.279,14.882,"",MTR,Equus caballus; Bison bonasus; Bos taurus,"Introduced 12/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.16 Equus caballus; 0.12 Bison bonasus; 0.02 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",435,1.7,4,436,2.3,4,"","",JT,plant_c,123,410,750,27.0882783257467,1.07752170339528e-05,-0.00229621226035027,0.511529833783711,-0.429508254332056,0.683363137329072,-0.429508254332056,2
dp_165,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,30,1,300000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,49.664,13.317,"",DOB,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.2 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",423,6,4,423,3.4,4,"","",JT,plant_c,60,300,300,14.4168684848085,6.64509386404663e-05,0,0.5,0,0.666666666666667,0,2
dp_166,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,35,1,350000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,48.81,15.992,"",HAV,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.23 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",439,2.8,4,436,3.8,4,"","",JT,plant_c,69,300,300,16.5793987575298,2.91605471781809e-05,0.00685716972613705,0.538098131200932,0.780749703307609,0.721921762751439,0.780749703307609,2
dp_167,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,29,1,290000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,48.845,15.971,"",MAS,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.31 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",430,3.8,4,442,3.6,4,"","",JT,plant_c,93,300,300,22.3461461514532,3.61084940815613e-05,-0.02752467339009,0.995665029580599,-2.81613928513658,1.32948156053195,-2.81613928513658,2
dp_168,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,18,1,180000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.1878,15.861,"",HRK,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.17 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-C content,mg/g,mean,SD,"","",436,3.6,4,425,5,4,"","",JT,plant_c,51,300,300,12.2543382120872,5.16460959882153e-05,0.0255530744246175,0.800632215027426,2.1931975379429,1.1078346612238,2.1931975379429,2
dp_169,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,100,1,1000000,1,10000,4 per treatment,0.0625,16 per treatment,subplot,Europe,50.237,14.889,"",MBV,Equus caballus; Bos taurus,"Introduced 3/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.25 Equus caballus; 0.09 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,plant_nutrients,vegetation,plants,higher_level,all plants,Aboveground-N content,mg/g,mean,SD,"","",14.7,1.5,4,12.8,1.5,4,"","",JT,plant_n,142.5,419.117647058824,750,30.9195633007696,0.00603630958820869,0.138402322859119,0.575660819036937,1.10026047124806,0.767547758715916,1.10026047124806,2
